filename,site,day,month,year,hour,date,val<Agelaius tricolor/Alternative Song 2>,val<Agelaius tricolor/Alternative Song>,val<Agelaius tricolor/Common Song>,val<Agelaius tricolor/Courtship Song>
HLam-2019-05-02_14-18.flac,2019 Hay Landfill AM,02,05,19,14:18:00,2019/05/02,0,1,9,0
HLam-2019-05-05_08-24.flac,2019 Hay Landfill AM,05,05,19,08:24:00,2019/05/05,0,4,0,0
HLam-2019-05-05_11-21.flac,2019 Hay Landfill AM,05,05,19,11:21:00,2019/05/05,0,7,0,0
HLam-2019-05-05_14-18.flac,2019 Hay Landfill AM,05,05,19,14:18:00,2019/05/05,0,2,0,0
HLam-2019-05-08_08-24.flac,2019 Hay Landfill AM,08,05,19,08:24:00,2019/05/08,0,4,1,0
HLam-2019-05-08_11-21.flac,2019 Hay Landfill AM,08,05,19,11:21:00,2019/05/08,0,6,5,0
HLam-2019-05-08_14-18.flac,2019 Hay Landfill AM,08,05,19,14:18:00,2019/05/08,0,4,1,0
HLam-2019-05-11_08-24.flac,2019 Hay Landfill AM,11,05,19,08:24:00,2019/05/11,0,2,3,0
HLam-2019-05-11_11-21.flac,2019 Hay Landfill AM,11,05,19,11:21:00,2019/05/11,0,1,1,0
HLam-2019-05-11_14-18.flac,2019 Hay Landfill AM,11,05,19,14:18:00,2019/05/11,0,2,1,0
HLam-2019-05-14_08-24.flac,2019 Hay Landfill AM,14,05,19,08:24:00,2019/05/14,0,1,0,0
HLam-2019-05-14_11-21.flac,2019 Hay Landfill AM,14,05,19,11:21:00,2019/05/14,0,1,1,0
HLam-2019-05-14_14-18.flac,2019 Hay Landfill AM,14,05,19,14:18:00,2019/05/14,0,1,0,0
HLam-2019-05-17_08-24.flac,2019 Hay Landfill AM,17,05,19,08:24:00,2019/05/17,0,1,1,0
HLam-2019-05-17_11-21.flac,2019 Hay Landfill AM,17,05,19,11:21:00,2019/05/17,0,1,1,0
HLam-2019-05-17_14-18.flac,2019 Hay Landfill AM,17,05,19,14:18:00,2019/05/17,0,1,1,0
HLam-2019-05-20_08-24.flac,2019 Hay Landfill AM,20,05,19,08:24:00,2019/05/20,0,8,8,1
HLam-2019-05-20_11-21.flac,2019 Hay Landfill AM,20,05,19,11:21:00,2019/05/20,0,0,5,1
HLam-2019-05-20_14-18.flac,2019 Hay Landfill AM,20,05,19,14:18:00,2019/05/20,0,1,1,1
HLam-2019-05-23_08-24.flac,2019 Hay Landfill AM,23,05,19,08:24:00,2019/05/23,0,2,2,1
HLam-2019-05-23_11-21.flac,2019 Hay Landfill AM,23,05,19,11:21:00,2019/05/23,0,4,8,0
HLam-2019-05-23_14-18.flac,2019 Hay Landfill AM,23,05,19,14:18:00,2019/05/23,0,2,1,0
HLam-2019-05-26_08-24.flac,2019 Hay Landfill AM,26,05,19,08:24:00,2019/05/26,0,5,8,1
HLam-2019-05-26_11-21.flac,2019 Hay Landfill AM,26,05,19,11:21:00,2019/05/26,1,1,9,0
HLam-2019-05-26_14-18.flac,2019 Hay Landfill AM,26,05,19,14:18:00,2019/05/26,1,4,13,0
HLam-2019-05-29_08-24.flac,2019 Hay Landfill AM,29,05,19,08:24:00,2019/05/29,1,0,8,0
HLam-2019-05-29_11-21.flac,2019 Hay Landfill AM,29,05,19,11:21:00,2019/05/29,0,4,1,0
HLam-2019-05-29_14-18.flac,2019 Hay Landfill AM,29,05,19,14:18:00,2019/05/29,1,1,8,0
HLam-2019-06-01_08-24.flac,2019 Hay Landfill AM,01,06,19,08:24:00,2019/06/01,2,0,5,0
HLam-2019-06-01_11-21.flac,2019 Hay Landfill AM,01,06,19,11:21:00,2019/06/01,1,0,1,0
HLam-2019-06-04_08-24.flac,2019 Hay Landfill AM,04,06,19,08:24:00,2019/06/04,2,0,1,0
HLam-2019-06-04_11-21.flac,2019 Hay Landfill AM,04,06,19,11:21:00,2019/06/04,1,0,1,0
HLam-2019-06-04_14-18.flac,2019 Hay Landfill AM,04,06,19,14:18:00,2019/06/04,2,0,1,0
HLam-2019-06-01_14-18.flac,2019 Hay Landfill AM,01,06,19,14:18:00,2019/06/01,1,0,1,0
HLam-2019-06-07_08-24.flac,2019 Hay Landfill AM,07,06,19,08:24:00,2019/06/07,1,0,1,0
HLam-2019-06-07_11-21.flac,2019 Hay Landfill AM,07,06,19,11:21:00,2019/06/07,1,0,0,0
HLam-2019-06-07_14-18.flac,2019 Hay Landfill AM,07,06,19,14:18:00,2019/06/07,2,0,0,0
HLam-2019-06-10_08-24.flac,2019 Hay Landfill AM,10,06,19,08:24:00,2019/06/10,0,1,1,0
HLam-2019-06-10_11-21.flac,2019 Hay Landfill AM,10,06,19,11:21:00,2019/06/10,0,0,0,0
HLam-2019-06-10_14-18.flac,2019 Hay Landfill AM,10,06,19,14:18:00,2019/06/10,0,1,1,0
HLam-2019-06-13_08-24.flac,2019 Hay Landfill AM,13,06,19,08:24:00,2019/06/13,0,0,0,0
HLam-2019-06-13_11-21.flac,2019 Hay Landfill AM,13,06,19,11:21:00,2019/06/13,0,1,0,0
HLam-2019-06-13_14-18.flac,2019 Hay Landfill AM,13,06,19,14:18:00,2019/06/13,0,1,0,0
HLam-2019-06-16_08-24.flac,2019 Hay Landfill AM,16,06,19,08:24:00,2019/06/16,0,1,1,0
HLam-2019-06-16_11-21.flac,2019 Hay Landfill AM,16,06,19,11:21:00,2019/06/16,0,1,0,0
HLam-2019-06-16_14-18.flac,2019 Hay Landfill AM,16,06,19,14:18:00,2019/06/16,0,1,0,0
HLam-2019-06-19_08-24.flac,2019 Hay Landfill AM,19,06,19,08:24:00,2019/06/19,0,1,0,0
HLam-2019-06-19_11-21.flac,2019 Hay Landfill AM,19,06,19,11:21:00,2019/06/19,0,1,0,0
HLam-2019-06-19_14-18.flac,2019 Hay Landfill AM,19,06,19,14:18:00,2019/06/19,0,1,0,0
HLam-2019-06-22_08-24.flac,2019 Hay Landfill AM,22,06,19,08:24:00,2019/06/22,0,0,0,0
HLam-2019-06-22_11-21.flac,2019 Hay Landfill AM,22,06,19,11:21:00,2019/06/22,0,0,0,0
HLam-2019-06-22_14-18.flac,2019 Hay Landfill AM,22,06,19,14:18:00,2019/06/22,0,0,0,0
HLam-2019-06-25_08-24.flac,2019 Hay Landfill AM,25,06,19,08:24:00,2019/06/25,0,2,0,0
HLam-2019-06-25_11-21.flac,2019 Hay Landfill AM,25,06,19,11:21:00,2019/06/25,0,6,0,0
HLam-2019-06-25_14-18.flac,2019 Hay Landfill AM,25,06,19,14:18:00,2019/06/25,0,1,0,0
HLam-2019-06-28_08-24.flac,2019 Hay Landfill AM,28,06,19,08:24:00,2019/06/28,0,3,0,0
HLam-2019-06-28_11-21.flac,2019 Hay Landfill AM,28,06,19,11:21:00,2019/06/28,0,3,0,0
HLam-2019-06-28_14-18.flac,2019 Hay Landfill AM,28,06,19,14:18:00,2019/06/28,0,4,0,0
HLam-2019-07-01_08-24.flac,2019 Hay Landfill AM,01,07,19,08:24:00,2019/07/01,0,5,0,0
HLam-2019-07-01_11-21.flac,2019 Hay Landfill AM,01,07,19,11:21:00,2019/07/01,0,7,0,0
HLam-2019-07-01_14-18.flac,2019 Hay Landfill AM,01,07,19,14:18:00,2019/07/01,0,9,0,0
HLam-2019-07-04_08-24.flac,2019 Hay Landfill AM,04,07,19,08:24:00,2019/07/04,0,1,0,0
HLam-2019-07-04_11-21.flac,2019 Hay Landfill AM,04,07,19,11:21:00,2019/07/04,0,1,0,0
HLam-2019-07-04_14-18.flac,2019 Hay Landfill AM,04,07,19,14:18:00,2019/07/04,0,1,0,0
HLam-2019-07-07_08-24.flac,2019 Hay Landfill AM,07,07,19,08:24:00,2019/07/07,0,0,0,0
HLam-2019-07-07_11-21.flac,2019 Hay Landfill AM,07,07,19,11:21:00,2019/07/07,0,0,0,0
HLam-2019-06-12_09-23.flac,2019 Hay Landfill AM,12,06,19,09:23:00,2019/06/12,0,1,0,0
