filename,site,day,month,year,hour,date,val<Agelaius tricolor/Courtship Song>
HLam-2019-04-15_15-17.flac,2019 Hay Landfill AM,15,04,19,15:17:00,2019/04/15,0
HLam-2019-04-15_14-18.flac,2019 Hay Landfill AM,15,04,19,14:18:00,2019/04/15,1
HLam-2019-04-15_13-19.flac,2019 Hay Landfill AM,15,04,19,13:19:00,2019/04/15,1
HLam-2019-04-15_12-20.flac,2019 Hay Landfill AM,15,04,19,12:20:00,2019/04/15,1
HLam-2019-04-15_11-21.flac,2019 Hay Landfill AM,15,04,19,11:21:00,2019/04/15,1
HLam-2019-04-15_10-22.flac,2019 Hay Landfill AM,15,04,19,10:22:00,2019/04/15,0
HLam-2019-04-15_09-23.flac,2019 Hay Landfill AM,15,04,19,09:23:00,2019/04/15,0
HLam-2019-04-15_08-24.flac,2019 Hay Landfill AM,15,04,19,08:24:00,2019/04/15,1
HLam-2019-04-15_07-25.flac,2019 Hay Landfill AM,15,04,19,07:25:00,2019/04/15,1
HLam-2019-04-14_19-17.flac,2019 Hay Landfill AM,14,04,19,19:17:00,2019/04/14,1
HLam-2019-04-14_18-18.flac,2019 Hay Landfill AM,14,04,19,18:18:00,2019/04/14,1
HLam-2019-04-14_17-19.flac,2019 Hay Landfill AM,14,04,19,17:19:00,2019/04/14,0
HLam-2019-04-14_16-16.flac,2019 Hay Landfill AM,14,04,19,16:16:00,2019/04/14,0
HLam-2019-04-14_15-17.flac,2019 Hay Landfill AM,14,04,19,15:17:00,2019/04/14,0
HLam-2019-04-14_14-38.flac,2019 Hay Landfill AM,14,04,19,14:38:00,2019/04/14,0
HLam-2019-04-14_14-18.flac,2019 Hay Landfill AM,14,04,19,14:18:00,2019/04/14,0
HLam-2019-04-14_12-59.flac,2019 Hay Landfill AM,14,04,19,12:59:00,2019/04/14,0
HLam-2019-04-14_12-20.flac,2019 Hay Landfill AM,14,04,19,12:20:00,2019/04/14,0
HLam-2019-04-14_11-21.flac,2019 Hay Landfill AM,14,04,19,11:21:00,2019/04/14,0
HLam-2019-04-14_10-22.flac,2019 Hay Landfill AM,14,04,19,10:22:00,2019/04/14,1
HLam-2019-04-14_09-23.flac,2019 Hay Landfill AM,14,04,19,09:23:00,2019/04/14,0
HLam-2019-04-14_08-24.flac,2019 Hay Landfill AM,14,04,19,08:24:00,2019/04/14,1
HLam-2019-04-13_19-17.flac,2019 Hay Landfill AM,13,04,19,19:17:00,2019/04/13,1
HLam-2019-04-14_07-25.flac,2019 Hay Landfill AM,14,04,19,07:25:00,2019/04/14,1
HLam-2019-04-13_18-18.flac,2019 Hay Landfill AM,13,04,19,18:18:00,2019/04/13,1
HLam-2019-04-13_17-19.flac,2019 Hay Landfill AM,13,04,19,17:19:00,2019/04/13,1
HLam-2019-04-13_16-16.flac,2019 Hay Landfill AM,13,04,19,16:16:00,2019/04/13,1
HLam-2019-04-13_15-17.flac,2019 Hay Landfill AM,13,04,19,15:17:00,2019/04/13,0
HLam-2019-04-13_14-18.flac,2019 Hay Landfill AM,13,04,19,14:18:00,2019/04/13,0
HLam-2019-04-13_13-19.flac,2019 Hay Landfill AM,13,04,19,13:19:00,2019/04/13,1
HLam-2019-04-13_12-20.flac,2019 Hay Landfill AM,13,04,19,12:20:00,2019/04/13,0
HLam-2019-04-13_09-23.flac,2019 Hay Landfill AM,13,04,19,09:23:00,2019/04/13,1
HLam-2019-04-13_10-22.flac,2019 Hay Landfill AM,13,04,19,10:22:00,2019/04/13,1
HLam-2019-04-13_11-21.flac,2019 Hay Landfill AM,13,04,19,11:21:00,2019/04/13,0
HLam-2019-04-13_08-24.flac,2019 Hay Landfill AM,13,04,19,08:24:00,2019/04/13,1
HLam-2019-04-13_07-25.flac,2019 Hay Landfill AM,13,04,19,07:25:00,2019/04/13,1
HLam-2019-05-24_19-17.flac,2019 Hay Landfill AM,24,05,19,19:17:00,2019/05/24,0
HLam-2019-05-24_18-18.flac,2019 Hay Landfill AM,24,05,19,18:18:00,2019/05/24,0
HLam-2019-05-24_17-19.flac,2019 Hay Landfill AM,24,05,19,17:19:00,2019/05/24,0
HLam-2019-05-24_16-16.flac,2019 Hay Landfill AM,24,05,19,16:16:00,2019/05/24,0
HLam-2019-05-24_15-17.flac,2019 Hay Landfill AM,24,05,19,15:17:00,2019/05/24,0
HLam-2019-05-24_14-18.flac,2019 Hay Landfill AM,24,05,19,14:18:00,2019/05/24,0
HLam-2019-05-24_13-19.flac,2019 Hay Landfill AM,24,05,19,13:19:00,2019/05/24,0
HLam-2019-05-24_12-20.flac,2019 Hay Landfill AM,24,05,19,12:20:00,2019/05/24,1
HLam-2019-05-24_11-21.flac,2019 Hay Landfill AM,24,05,19,11:21:00,2019/05/24,1
HLam-2019-05-24_10-22.flac,2019 Hay Landfill AM,24,05,19,10:22:00,2019/05/24,1
HLam-2019-05-24_10-02.flac,2019 Hay Landfill AM,24,05,19,10:02:00,2019/05/24,1
HLam-2019-05-24_09-23.flac,2019 Hay Landfill AM,24,05,19,09:23:00,2019/05/24,0
HLam-2019-05-24_08-24.flac,2019 Hay Landfill AM,24,05,19,08:24:00,2019/05/24,1
HLam-2019-05-24_07-25.flac,2019 Hay Landfill AM,24,05,19,07:25:00,2019/05/24,1
HLam-2019-05-23_19-17.flac,2019 Hay Landfill AM,23,05,19,19:17:00,2019/05/23,1
HLam-2019-05-23_18-18.flac,2019 Hay Landfill AM,23,05,19,18:18:00,2019/05/23,1
HLam-2019-05-23_16-16.flac,2019 Hay Landfill AM,23,05,19,16:16:00,2019/05/23,0
HLam-2019-05-23_15-17.flac,2019 Hay Landfill AM,23,05,19,15:17:00,2019/05/23,0
HLam-2019-05-23_13-19.flac,2019 Hay Landfill AM,23,05,19,13:19:00,2019/05/23,0
HLam-2019-05-23_14-18.flac,2019 Hay Landfill AM,23,05,19,14:18:00,2019/05/23,0
HLam-2019-05-23_12-20.flac,2019 Hay Landfill AM,23,05,19,12:20:00,2019/05/23,0
HLam-2019-05-23_11-21.flac,2019 Hay Landfill AM,23,05,19,11:21:00,2019/05/23,0
HLam-2019-05-23_10-22.flac,2019 Hay Landfill AM,23,05,19,10:22:00,2019/05/23,0
HLam-2019-05-23_09-23.flac,2019 Hay Landfill AM,23,05,19,09:23:00,2019/05/23,1
HLam-2019-05-23_08-24.flac,2019 Hay Landfill AM,23,05,19,08:24:00,2019/05/23,1
HLam-2019-05-23_07-25.flac,2019 Hay Landfill AM,23,05,19,07:25:00,2019/05/23,1
HLam-2019-05-22_19-17.flac,2019 Hay Landfill AM,22,05,19,19:17:00,2019/05/22,1
HLam-2019-05-22_18-18.flac,2019 Hay Landfill AM,22,05,19,18:18:00,2019/05/22,1
HLam-2019-05-22_17-19.flac,2019 Hay Landfill AM,22,05,19,17:19:00,2019/05/22,0
HLam-2019-05-22_16-16.flac,2019 Hay Landfill AM,22,05,19,16:16:00,2019/05/22,0
HLam-2019-05-22_15-17.flac,2019 Hay Landfill AM,22,05,19,15:17:00,2019/05/22,0
HLam-2019-05-22_14-18.flac,2019 Hay Landfill AM,22,05,19,14:18:00,2019/05/22,0
HLam-2019-05-22_13-19.flac,2019 Hay Landfill AM,22,05,19,13:19:00,2019/05/22,0
HLam-2019-05-22_12-20.flac,2019 Hay Landfill AM,22,05,19,12:20:00,2019/05/22,0
HLam-2019-05-22_11-21.flac,2019 Hay Landfill AM,22,05,19,11:21:00,2019/05/22,0
HLam-2019-05-22_10-22.flac,2019 Hay Landfill AM,22,05,19,10:22:00,2019/05/22,1
HLam-2019-05-22_09-23.flac,2019 Hay Landfill AM,22,05,19,09:23:00,2019/05/22,1
HLam-2019-05-22_08-24.flac,2019 Hay Landfill AM,22,05,19,08:24:00,2019/05/22,1
HLam-2019-05-22_07-25.flac,2019 Hay Landfill AM,22,05,19,07:25:00,2019/05/22,1
HLam-2019-05-21_19-17.flac,2019 Hay Landfill AM,21,05,19,19:17:00,2019/05/21,1
HLam-2019-05-21_18-18.flac,2019 Hay Landfill AM,21,05,19,18:18:00,2019/05/21,1
HLam-2019-05-21_17-19.flac,2019 Hay Landfill AM,21,05,19,17:19:00,2019/05/21,0
HLam-2019-05-21_16-16.flac,2019 Hay Landfill AM,21,05,19,16:16:00,2019/05/21,1
HLam-2019-05-21_15-17.flac,2019 Hay Landfill AM,21,05,19,15:17:00,2019/05/21,1
HLam-2019-05-21_14-18.flac,2019 Hay Landfill AM,21,05,19,14:18:00,2019/05/21,1
HLam-2019-05-21_13-19.flac,2019 Hay Landfill AM,21,05,19,13:19:00,2019/05/21,1
HLam-2019-05-21_12-20.flac,2019 Hay Landfill AM,21,05,19,12:20:00,2019/05/21,1
HLam-2019-05-21_11-21.flac,2019 Hay Landfill AM,21,05,19,11:21:00,2019/05/21,0
HLam-2019-05-21_10-22.flac,2019 Hay Landfill AM,21,05,19,10:22:00,2019/05/21,1
HLam-2019-05-21_09-23.flac,2019 Hay Landfill AM,21,05,19,09:23:00,2019/05/21,1
HLam-2019-05-21_08-24.flac,2019 Hay Landfill AM,21,05,19,08:24:00,2019/05/21,1
HLam-2019-05-21_07-25.flac,2019 Hay Landfill AM,21,05,19,07:25:00,2019/05/21,1
HLam-2019-05-20_19-17.flac,2019 Hay Landfill AM,20,05,19,19:17:00,2019/05/20,1
HLam-2019-05-20_18-18.flac,2019 Hay Landfill AM,20,05,19,18:18:00,2019/05/20,0
HLam-2019-05-20_17-19.flac,2019 Hay Landfill AM,20,05,19,17:19:00,2019/05/20,0
HLam-2019-05-20_16-16.flac,2019 Hay Landfill AM,20,05,19,16:16:00,2019/05/20,1
HLam-2019-05-20_15-17.flac,2019 Hay Landfill AM,20,05,19,15:17:00,2019/05/20,1
HLam-2019-05-20_14-18.flac,2019 Hay Landfill AM,20,05,19,14:18:00,2019/05/20,1
HLam-2019-05-20_13-19.flac,2019 Hay Landfill AM,20,05,19,13:19:00,2019/05/20,1
HLam-2019-05-20_12-20.flac,2019 Hay Landfill AM,20,05,19,12:20:00,2019/05/20,1
HLam-2019-05-20_10-22.flac,2019 Hay Landfill AM,20,05,19,10:22:00,2019/05/20,1
HLam-2019-05-20_11-21.flac,2019 Hay Landfill AM,20,05,19,11:21:00,2019/05/20,1
HLam-2019-05-20_09-23.flac,2019 Hay Landfill AM,20,05,19,09:23:00,2019/05/20,1
HLam-2019-05-20_08-24.flac,2019 Hay Landfill AM,20,05,19,08:24:00,2019/05/20,1
HLam-2019-05-20_07-25.flac,2019 Hay Landfill AM,20,05,19,07:25:00,2019/05/20,1
HLam-2019-05-19_19-17.flac,2019 Hay Landfill AM,19,05,19,19:17:00,2019/05/19,0
HLam-2019-05-19_18-18.flac,2019 Hay Landfill AM,19,05,19,18:18:00,2019/05/19,1
HLam-2019-05-19_17-19.flac,2019 Hay Landfill AM,19,05,19,17:19:00,2019/05/19,1
HLam-2019-05-19_17-00.flac,2019 Hay Landfill AM,19,05,19,17:00:00,2019/05/19,1
HLam-2019-05-19_16-16.flac,2019 Hay Landfill AM,19,05,19,16:16:00,2019/05/19,1
HLam-2019-05-19_15-17.flac,2019 Hay Landfill AM,19,05,19,15:17:00,2019/05/19,0
HLam-2019-05-19_14-18.flac,2019 Hay Landfill AM,19,05,19,14:18:00,2019/05/19,0
HLam-2019-05-19_13-19.flac,2019 Hay Landfill AM,19,05,19,13:19:00,2019/05/19,0
HLam-2019-05-19_12-20.flac,2019 Hay Landfill AM,19,05,19,12:20:00,2019/05/19,0
HLam-2019-05-19_11-21.flac,2019 Hay Landfill AM,19,05,19,11:21:00,2019/05/19,0
HLam-2019-05-19_10-22.flac,2019 Hay Landfill AM,19,05,19,10:22:00,2019/05/19,0
HLam-2019-05-19_09-23.flac,2019 Hay Landfill AM,19,05,19,09:23:00,2019/05/19,0
HLam-2019-05-19_08-24.flac,2019 Hay Landfill AM,19,05,19,08:24:00,2019/05/19,0
HLam-2019-05-19_07-25.flac,2019 Hay Landfill AM,19,05,19,07:25:00,2019/05/19,0
HLam-2019-05-18_15-17.flac,2019 Hay Landfill AM,18,05,19,15:17:00,2019/05/18,0
HLam-2019-05-18_14-38.flac,2019 Hay Landfill AM,18,05,19,14:38:00,2019/05/18,0
HLam-2019-05-18_14-18.flac,2019 Hay Landfill AM,18,05,19,14:18:00,2019/05/18,0
HLam-2019-05-18_13-19.flac,2019 Hay Landfill AM,18,05,19,13:19:00,2019/05/18,0
HLam-2019-05-18_12-20.flac,2019 Hay Landfill AM,18,05,19,12:20:00,2019/05/18,0
HLam-2019-05-18_12-00.flac,2019 Hay Landfill AM,18,05,19,12:00:00,2019/05/18,0
HLam-2019-05-18_11-21.flac,2019 Hay Landfill AM,18,05,19,11:21:00,2019/05/18,0
HLam-2019-05-18_11-01.flac,2019 Hay Landfill AM,18,05,19,11:01:00,2019/05/18,0
HLam-2019-05-18_10-22.flac,2019 Hay Landfill AM,18,05,19,10:22:00,2019/05/18,0
HLam-2019-05-18_09-23.flac,2019 Hay Landfill AM,18,05,19,09:23:00,2019/05/18,0
HLam-2019-05-18_10-02.flac,2019 Hay Landfill AM,18,05,19,10:02:00,2019/05/18,0
HLam-2019-05-18_09-03.flac,2019 Hay Landfill AM,18,05,19,09:03:00,2019/05/18,0
HLam-2019-05-18_08-24.flac,2019 Hay Landfill AM,18,05,19,08:24:00,2019/05/18,0
HLam-2019-05-18_08-04.flac,2019 Hay Landfill AM,18,05,19,08:04:00,2019/05/18,0
HLam-2019-05-18_07-25.flac,2019 Hay Landfill AM,18,05,19,07:25:00,2019/05/18,0
HLam-2019-05-18_07-05.flac,2019 Hay Landfill AM,18,05,19,07:05:00,2019/05/18,0
